theme,model,sample_idx,chunk_idx,n_notes,ctr,chord_match_per_time,ctr_first_beat,scale_match,scale_match_per_time,note_density,pitch_entropy,ngram_3_overlap,ngram_4_overlap,ngram_5_overlap
Jean De Fleur_I,cmt,0,6,38,0.710526,0.712899,0.500000,0.710526,0.712899,4.750000,2.731535,0.000000,0.000000,0.000000
Jean De Fleur_I,cmt,0,7,33,0.666667,0.663325,1.000000,0.757576,0.714286,4.125000,2.407736,0.296296,0.107143,0.000000
Jean De Fleur_I,cmt,1,0,30,0.266667,0.132267,0.000000,0.300000,0.148716,3.750000,1.754610,0.181818,0.040000,0.000000
Jean De Fleur_I,cmt,1,1,23,0.652174,0.512944,0.000000,0.652174,0.512944,2.875000,2.317951,0.000000,0.000000,0.000000
Jean De Fleur_I,cmt,1,2,20,0.800000,0.732524,,0.850000,0.950337,2.500000,2.321127,0.000000,0.000000,0.000000
Jean De Fleur_I,cmt,1,3,35,0.457143,0.462821,0.500000,0.771429,0.859396,4.375000,2.981897,0.000000,0.000000,0.000000
Jean De Fleur_I,cmt,1,4,25,0.520000,0.493748,0.200000,0.800000,0.729400,3.125000,2.647210,0.045455,0.000000,0.000000
Jean De Fleur_I,cmt,1,5,36,0.694444,0.800142,1.000000,0.777778,0.852537,4.500000,1.557649,0.000000,0.000000,0.000000
Jean De Fleur_I,cmt,1,6,15,0.666667,0.479267,1.000000,0.666667,0.479267,1.875000,2.789898,0.000000,0.000000,0.000000
Jean De Fleur_I,cmt,1,7,18,0.833333,0.734484,,0.944444,0.979404,2.250000,2.018311,0.066667,0.000000,0.000000
Jean De Fleur_I,mingus,0,0,32,0.593750,0.501816,0.000000,0.593750,0.501816,4.000000,3.063307,0.000000,0.000000,0.000000
Jean De Fleur_I,mingus,0,1,27,0.666667,0.795435,0.000000,0.666667,0.795435,3.375000,3.355834,0.000000,0.000000,0.000000
Jean De Fleur_I,mingus,0,2,26,0.653846,0.628174,,0.653846,0.628174,3.250000,3.272770,0.000000,0.000000,0.000000
Jean De Fleur_I,mingus,0,3,26,0.423077,0.385780,0.000000,0.576923,0.485319,3.250000,3.378727,0.000000,0.000000,0.000000
Jean De Fleur_I,mingus,0,4,20,0.250000,0.259075,,0.450000,0.468399,2.500000,3.146439,0.058824,0.000000,0.000000
Jean De Fleur_I,mingus,1,0,23,0.608696,0.736174,1.000000,0.652174,0.791667,2.875000,3.381620,0.000000,0.000000,0.000000
Jean De Fleur_I,mingus,1,1,18,0.666667,0.692788,0.000000,0.666667,0.692788,2.250000,3.239098,0.000000,0.000000,0.000000
Jean De Fleur_I,mingus,1,2,28,0.714286,0.745522,0.000000,0.714286,0.745522,3.500000,3.124519,0.040000,0.000000,0.000000
Jean De Fleur_I,mingus,1,3,27,0.296296,0.318147,,0.629630,0.584999,3.375000,3.337678,0.000000,0.000000,0.000000
Jean De Fleur_I,mingus,1,4,23,0.391304,0.361590,0.500000,0.521739,0.530146,2.875000,3.207707,0.111111,0.105263,0.055556
Jean De Fleur_I,bebopnet,0,0,52,0.711538,0.739494,1.000000,0.711538,0.739494,6.500000,3.136692,0.020833,0.000000,0.000000
Jean De Fleur_I,bebopnet,0,1,71,0.563380,0.579618,1.000000,0.563380,0.579618,8.875000,3.466049,0.030769,0.000000,0.000000
Jean De Fleur_I,bebopnet,0,2,69,0.492754,0.449966,0.500000,0.507246,0.462731,8.625000,3.397922,0.033898,0.000000,0.000000
Jean De Fleur_I,bebopnet,0,3,105,0.276190,0.319879,0.250000,0.600000,0.629552,13.125000,3.484159,0.041237,0.000000,0.000000
Jean De Fleur_I,bebopnet,0,4,117,0.444444,0.438564,0.750000,0.623932,0.638154,14.625000,3.538634,0.019608,0.008850,0.000000
Jean De Fleur_I,bebopnet,1,0,157,0.496815,0.498079,0.750000,0.528662,0.530743,19.625000,3.521316,0.100840,0.061644,0.019737
Jean De Fleur_I,bebopnet,1,1,163,0.582822,0.606349,0.500000,0.582822,0.606349,20.375000,3.513785,0.013889,0.000000,0.000000
Jean De Fleur_I,bebopnet,1,2,129,0.589147,0.587486,0.250000,0.596899,0.595531,16.125000,3.383141,0.034188,0.016129,0.008065
Jean De Fleur_I,bebopnet,1,3,148,0.290541,0.289732,0.250000,0.554054,0.564421,18.500000,3.410359,0.052632,0.006993,0.000000
Jean De Fleur_I,bebopnet,1,4,133,0.338346,0.348978,0.200000,0.466165,0.476429,16.625000,3.390248,0.043103,0.007874,0.000000
JustFriends_IV_Part-2,cmt,0,0,13,0.307692,0.359335,0.000000,0.538462,0.406223,1.625000,2.603158,0.000000,0.000000,0.000000
JustFriends_IV_Part-2,cmt,0,1,21,0.523810,0.485565,1.000000,0.952381,0.941059,2.625000,2.367111,0.055556,0.000000,0.000000
JustFriends_IV_Part-2,cmt,0,2,13,0.307692,0.359335,0.000000,0.615385,0.421569,1.625000,2.103910,0.100000,0.000000,0.000000
JustFriends_IV_Part-2,cmt,0,3,20,0.350000,0.399819,0.500000,0.950000,0.966455,2.500000,2.163865,0.000000,0.000000,0.000000
JustFriends_IV_Part-2,cmt,1,0,2,0.500000,0.023620,0.000000,0.500000,0.023620,0.250000,1.000000,,,
JustFriends_IV_Part-2,cmt,1,1,15,0.466667,0.440105,0.333333,1.000000,1.000000,1.875000,1.962807,0.000000,0.000000,0.000000
JustFriends_IV_Part-2,cmt,1,2,4,0.500000,0.480352,0.000000,0.500000,0.480352,0.500000,2.000000,0.000000,,
JustFriends_IV_Part-2,cmt,1,3,24,0.458333,0.489840,0.666667,0.958333,0.980749,3.000000,2.453243,0.047619,0.000000,0.000000
JustFriends_IV_Part-2,mingus,0,0,30,0.333333,0.365903,0.000000,0.433333,0.451613,3.750000,2.986569,0.000000,0.000000,0.000000
JustFriends_IV_Part-2,mingus,0,1,27,0.296296,0.374212,0.000000,0.703704,0.823191,3.375000,3.207686,0.000000,0.000000,0.000000
JustFriends_IV_Part-2,mingus,1,0,16,0.187500,0.309775,,0.250000,0.352026,2.000000,2.727217,0.000000,0.000000,0.000000
JustFriends_IV_Part-2,mingus,1,1,14,0.357143,0.306938,,0.714286,0.833254,1.750000,2.699514,0.000000,0.000000,0.000000
JustFriends_IV_Part-2,bebopnet,0,0,31,0.322581,0.382102,0.166667,0.322581,0.382102,3.875000,2.619340,0.333333,0.280000,0.240000
JustFriends_IV_Part-2,bebopnet,0,1,67,0.343284,0.519105,1.000000,0.567164,0.704361,8.375000,3.535031,0.016129,0.000000,0.000000
JustFriends_IV_Part-2,bebopnet,0,2,130,0.346154,0.314327,,0.600000,0.580227,16.250000,3.496744,0.027027,0.000000,0.000000
JustFriends_IV_Part-2,bebopnet,1,0,31,0.322581,0.382102,0.166667,0.322581,0.382102,3.875000,2.619340,0.333333,0.280000,0.240000
JustFriends_IV_Part-2,bebopnet,1,1,51,0.392157,0.467066,0.333333,0.588235,0.672724,6.375000,3.407720,0.021739,0.000000,0.000000
JustFriends_IV_Part-2,bebopnet,1,2,157,0.388535,0.374156,0.000000,0.630573,0.622179,19.625000,3.509922,0.021583,0.000000,0.000000
JustFriends_V,cmt,0,0,13,0.307692,0.359335,0.000000,0.538462,0.406223,1.625000,2.603158,0.000000,0.000000,0.000000
JustFriends_V,cmt,0,1,21,0.523810,0.485565,1.000000,0.952381,0.941059,2.625000,2.367111,0.055556,0.000000,0.000000
JustFriends_V,cmt,0,2,13,0.307692,0.359335,0.000000,0.615385,0.421569,1.625000,2.103910,0.100000,0.000000,0.000000
JustFriends_V,cmt,0,3,20,0.350000,0.399819,0.500000,0.950000,0.966455,2.500000,2.163865,0.000000,0.000000,0.000000
JustFriends_V,cmt,1,0,2,0.500000,0.023620,0.000000,0.500000,0.023620,0.250000,1.000000,,,
JustFriends_V,cmt,1,1,15,0.466667,0.440105,0.333333,1.000000,1.000000,1.875000,1.962807,0.000000,0.000000,0.000000
JustFriends_V,cmt,1,2,4,0.500000,0.480352,0.000000,0.500000,0.480352,0.500000,2.000000,0.000000,,
JustFriends_V,cmt,1,3,24,0.458333,0.489840,0.666667,0.958333,0.980749,3.000000,2.453243,0.047619,0.000000,0.000000
JustFriends_V,mingus,0,0,30,0.333333,0.365903,0.000000,0.433333,0.451613,3.750000,2.986569,0.000000,0.000000,0.000000
JustFriends_V,mingus,0,1,27,0.296296,0.374212,0.000000,0.703704,0.823191,3.375000,3.207686,0.000000,0.000000,0.000000
JustFriends_V,mingus,1,0,16,0.187500,0.309775,,0.250000,0.352026,2.000000,2.727217,0.000000,0.000000,0.000000
JustFriends_V,mingus,1,1,14,0.357143,0.306938,,0.714286,0.833254,1.750000,2.699514,0.000000,0.000000,0.000000
JustFriends_V,bebopnet,0,0,31,0.322581,0.382102,0.166667,0.322581,0.382102,3.875000,2.619340,0.333333,0.280000,0.240000
JustFriends_V,bebopnet,0,1,55,0.290909,0.477846,0.333333,0.509091,0.653169,6.875000,3.404646,0.020833,0.000000,0.000000
JustFriends_V,bebopnet,0,2,137,0.321168,0.303221,0.250000,0.569343,0.543245,17.125000,3.504649,0.000000,0.000000,0.000000
JustFriends_V,bebopnet,1,0,31,0.322581,0.382102,0.166667,0.322581,0.382102,3.875000,2.619340,0.333333,0.280000,0.240000
JustFriends_V,bebopnet,1,1,51,0.392157,0.467066,0.333333,0.588235,0.672724,6.375000,3.407720,0.021739,0.000000,0.000000
JustFriends_V,bebopnet,1,2,157,0.388535,0.374156,0.000000,0.630573,0.622179,19.625000,3.509922,0.021583,0.000000,0.000000
LikeYoung_III,cmt,0,0,37,0.648649,0.661588,1.000000,0.756757,0.779070,4.625000,2.406135,0.032258,0.000000,0.000000
LikeYoung_III,cmt,0,1,48,0.479167,0.434525,0.200000,0.770833,0.745562,6.000000,2.961376,0.090909,0.022727,0.000000
LikeYoung_III,cmt,0,2,38,0.500000,0.494608,1.000000,0.842105,0.713901,4.750000,2.048887,0.058824,0.029412,0.000000
LikeYoung_III,cmt,0,3,46,0.260870,0.295504,0.000000,0.586957,0.613023,5.750000,2.579172,0.000000,0.000000,0.000000
LikeYoung_III,cmt,1,0,34,0.558824,0.666587,0.000000,0.676471,0.710117,4.250000,2.570120,0.000000,0.000000,0.000000
LikeYoung_III,cmt,1,1,40,0.500000,0.635638,0.500000,0.600000,0.686588,5.000000,2.933206,0.055556,0.000000,0.000000
LikeYoung_III,cmt,1,2,39,0.564103,0.572491,0.600000,0.948718,0.872862,4.875000,1.939084,0.066667,0.000000,0.000000
LikeYoung_III,cmt,1,3,15,0.066667,0.226396,0.000000,0.600000,0.839979,1.875000,1.272906,0.000000,0.000000,0.000000
LikeYoung_III,mingus,0,0,42,0.404762,0.442086,0.500000,0.642857,0.734080,5.250000,3.058053,0.162162,0.135135,0.108108
LikeYoung_III,mingus,0,1,26,0.230769,0.251482,,0.576923,0.520125,3.250000,3.104903,0.000000,0.000000,0.000000
LikeYoung_III,mingus,1,0,32,0.281250,0.233711,0.333333,0.593750,0.621105,4.000000,3.252620,0.214286,0.178571,0.148148
LikeYoung_III,mingus,1,1,25,0.400000,0.176874,1.000000,0.480000,0.285492,3.125000,3.083074,0.000000,0.000000,0.000000
LikeYoung_III,bebopnet,0,0,113,0.345133,0.409040,0.285714,0.601770,0.610758,14.125000,3.216376,0.164835,0.173469,0.186275
LikeYoung_III,bebopnet,0,1,128,0.304688,0.322970,0.666667,0.570312,0.572355,16.000000,3.517401,0.017094,0.000000,0.000000
LikeYoung_III,bebopnet,0,2,143,0.342657,0.320101,0.666667,0.566434,0.596073,17.875000,3.543701,0.037594,0.000000,0.000000
LikeYoung_III,bebopnet,1,0,100,0.350000,0.367504,0.333333,0.590000,0.571542,12.500000,3.176205,0.197368,0.200000,0.215909
LikeYoung_III,bebopnet,1,1,116,0.327586,0.358491,0.200000,0.594828,0.605760,14.500000,3.525748,0.000000,0.000000,0.000000
LikeYoung_III,bebopnet,1,2,157,0.305732,0.299329,0.333333,0.496815,0.500711,19.625000,3.478250,0.071429,0.027586,0.006623
Lotus Blossom_II,cmt,0,0,34,0.441176,0.369702,,0.470588,0.384809,4.250000,2.509559,0.103448,0.000000,0.000000
Lotus Blossom_II,cmt,0,1,38,0.605263,0.567051,0.600000,0.921053,0.927748,4.750000,2.773894,0.029412,0.000000,0.000000
Lotus Blossom_II,cmt,0,2,39,0.205128,0.350211,0.250000,0.564103,0.608158,4.875000,2.847625,0.030303,0.000000,0.000000
Lotus Blossom_II,cmt,1,0,21,0.619048,0.840513,0.500000,0.714286,0.865720,2.625000,2.298309,0.000000,0.000000,0.000000
Lotus Blossom_II,cmt,1,1,22,0.363636,0.190878,,0.863636,0.836143,2.750000,2.556054,0.052632,0.000000,0.000000
Lotus Blossom_II,cmt,1,2,42,0.500000,0.356545,0.500000,0.642857,0.465047,5.250000,2.512060,0.058824,0.000000,0.000000
Lotus Blossom_II,mingus,0,0,36,0.305556,0.215993,0.250000,0.638889,0.629630,4.500000,3.377444,0.060606,0.031250,0.000000
Lotus Blossom_II,mingus,0,1,26,0.461538,0.566107,,0.769231,0.834781,3.250000,3.199688,0.000000,0.000000,0.000000
Lotus Blossom_II,mingus,1,0,22,0.318182,0.349281,0.000000,0.454545,0.452065,2.750000,3.208987,0.000000,0.000000,0.000000
Lotus Blossom_II,mingus,1,1,21,0.380952,0.263233,,0.714286,0.691010,2.625000,3.096161,0.000000,0.000000,0.000000
Lotus Blossom_II,bebopnet,0,0,34,0.441176,0.441984,0.750000,0.676471,0.713845,4.250000,3.343810,0.193548,0.133333,0.068966
Lotus Blossom_II,bebopnet,0,1,112,0.357143,0.378051,0.000000,0.607143,0.602462,14.000000,3.516329,0.048544,0.009346,0.000000
Lotus Blossom_II,bebopnet,1,0,99,0.282828,0.253383,0.000000,0.565657,0.556381,12.375000,3.474503,0.036585,0.010870,0.000000
Lotus Blossom_II,bebopnet,1,1,111,0.306306,0.310205,0.000000,0.594595,0.610589,13.875000,3.524874,0.029703,0.000000,0.000000
MamboInn_III,cmt,0,0,22,0.454545,0.620592,0.500000,0.863636,0.879643,2.750000,2.737872,0.000000,0.000000,0.000000
MamboInn_III,cmt,0,1,35,0.542857,0.546676,0.666667,0.800000,0.706502,4.375000,1.918937,0.000000,0.000000,0.000000
MamboInn_III,cmt,0,2,18,0.500000,0.599604,0.333333,0.944444,0.981665,2.250000,2.080501,0.000000,0.000000,0.000000
MamboInn_III,cmt,1,0,19,0.421053,0.284083,0.750000,0.947368,0.973102,2.375000,2.397335,0.125000,0.066667,0.000000
MamboInn_III,cmt,1,1,35,0.600000,0.611952,0.750000,0.685714,0.694402,4.375000,2.556939,0.000000,0.000000,0.000000
MamboInn_III,cmt,1,2,15,0.333333,0.243584,0.000000,0.666667,0.688818,1.875000,2.573557,0.000000,0.000000,0.000000
MamboInn_III,mingus,0,0,42,0.404762,0.422167,0.000000,0.761905,0.712752,5.250000,3.282099,0.000000,0.000000,0.000000
MamboInn_III,mingus,0,1,23,0.521739,0.549078,,0.826087,0.819491,2.875000,2.855539,0.000000,0.000000,0.000000
MamboInn_III,mingus,1,0,25,0.520000,0.639157,1.000000,0.840000,0.886050,3.125000,2.999080,0.000000,0.000000,0.000000
MamboInn_III,mingus,1,1,23,0.521739,0.691246,,0.826087,0.827441,2.875000,2.783735,0.000000,0.000000,0.000000
MamboInn_III,bebopnet,0,0,114,0.245614,0.238014,0.200000,0.578947,0.728324,14.250000,3.427366,0.069307,0.037037,0.027523
MamboInn_III,bebopnet,0,1,111,0.369369,0.363598,0.428571,0.603604,0.601643,13.875000,3.467545,0.000000,0.000000,0.000000
MamboInn_III,bebopnet,1,0,60,0.300000,0.310783,0.333333,0.666667,0.764453,7.500000,3.361188,0.127273,0.071429,0.054545
MamboInn_III,bebopnet,1,1,105,0.295238,0.335342,0.500000,0.609524,0.672131,13.125000,3.496610,0.000000,0.000000,0.000000
Mating Call_I,cmt,0,0,29,0.931034,0.944444,1.000000,1.000000,1.000000,3.625000,1.901133,0.000000,0.000000,0.000000
Mating Call_I,cmt,0,1,30,0.100000,0.073971,0.250000,0.333333,0.185812,3.750000,2.172254,0.000000,0.000000,0.000000
Mating Call_I,cmt,0,2,33,0.303030,0.421748,0.250000,0.303030,0.421748,4.125000,2.569621,0.000000,0.000000,0.000000
Mating Call_I,cmt,0,3,40,0.325000,0.275671,0.400000,0.425000,0.334123,5.000000,2.590748,0.027027,0.000000,0.000000
Mating Call_I,cmt,0,4,30,0.333333,0.363899,0.500000,0.800000,0.803800,3.750000,2.279799,0.040000,0.000000,0.000000
Mating Call_I,cmt,1,0,11,0.636364,0.416023,1.000000,0.818182,0.743243,1.375000,2.222192,0.000000,0.000000,0.000000
Mating Call_I,cmt,1,1,25,0.280000,0.340586,1.000000,0.440000,0.393676,3.125000,2.683074,0.000000,0.000000,0.000000
Mating Call_I,cmt,1,2,14,0.428571,0.548375,0.500000,0.500000,0.575644,1.750000,2.067031,0.000000,0.000000,0.000000
Mating Call_I,cmt,1,3,26,0.307692,0.305197,0.333333,0.423077,0.410566,3.250000,2.119917,0.047619,0.000000,0.000000
Mating Call_I,cmt,1,4,10,0.500000,0.545906,,0.600000,0.637717,1.250000,2.646439,0.000000,0.000000,0.000000
Mating Call_I,mingus,0,0,33,0.272727,0.315578,0.000000,0.575758,0.563976,4.125000,3.328358,0.000000,0.000000,0.000000
Mating Call_I,mingus,0,1,19,0.210526,0.183878,,0.315789,0.316222,2.375000,3.141635,0.000000,0.000000,0.000000
Mating Call_I,mingus,0,2,31,0.322581,0.236314,0.333333,0.548387,0.514617,3.875000,3.241500,0.000000,0.000000,0.000000
Mating Call_I,mingus,1,0,21,0.476190,0.428735,,0.809524,0.748167,2.625000,2.815202,0.000000,0.000000,0.000000
Mating Call_I,mingus,1,1,21,0.428571,0.536340,,0.571429,0.648027,2.625000,3.332095,0.000000,0.000000,0.000000
Mating Call_I,mingus,1,2,32,0.500000,0.478747,0.000000,0.750000,0.760627,4.000000,3.218139,0.000000,0.000000,0.000000
Mating Call_I,bebopnet,0,0,42,0.214286,0.251680,0.333333,0.690476,0.791676,5.250000,2.984712,0.081081,0.052632,0.027027
Mating Call_I,bebopnet,0,1,78,0.358974,0.362527,0.000000,0.653846,0.652309,9.750000,3.388107,0.000000,0.000000,0.000000
Mating Call_I,bebopnet,0,2,142,0.323944,0.315414,0.000000,0.563380,0.556547,17.750000,3.496040,0.032258,0.000000,0.000000
Mating Call_I,bebopnet,0,3,140,0.342857,0.348465,1.000000,0.621429,0.602302,17.500000,3.497598,0.046875,0.000000,0.000000
Mating Call_I,bebopnet,1,0,32,0.187500,0.219721,0.500000,0.625000,0.719045,4.000000,3.123778,0.178571,0.107143,0.074074
Mating Call_I,bebopnet,1,1,112,0.383929,0.365064,0.500000,0.633929,0.632794,14.000000,3.501038,0.000000,0.000000,0.000000
Mating Call_I,bebopnet,1,2,136,0.301471,0.286601,0.200000,0.610294,0.612158,17.000000,3.386010,0.041667,0.007752,0.000000
Mating Call_I,bebopnet,1,3,133,0.375940,0.391823,0.000000,0.578947,0.600298,16.625000,3.538291,0.026549,0.000000,0.000000
MeanOldWorld_III,cmt,0,0,35,0.685714,0.628143,1.000000,0.857143,0.883360,4.375000,2.240157,0.000000,0.000000,0.000000
MeanOldWorld_III,cmt,0,1,60,0.416667,0.432990,0.000000,0.700000,0.655549,7.500000,3.291459,0.000000,0.000000,0.000000
MeanOldWorld_III,cmt,1,0,29,0.620690,0.599001,0.666667,0.758621,0.832879,3.625000,2.021607,0.000000,0.000000,0.000000
MeanOldWorld_III,cmt,1,1,39,0.384615,0.382219,0.666667,0.717949,0.691759,4.875000,3.079934,0.147059,0.057143,0.000000
MeanOldWorld_III,mingus,0,0,35,0.485714,0.436903,,0.600000,0.514619,4.375000,3.421442,0.000000,0.000000,0.000000
MeanOldWorld_III,mingus,1,0,21,0.428571,0.389479,,0.666667,0.740170,2.625000,3.118275,0.000000,0.000000,0.000000
MeanOldWorld_III,bebopnet,0,0,49,0.653061,0.632382,0.600000,0.816327,0.827029,6.125000,2.602384,0.190476,0.136364,0.090909
MeanOldWorld_III,bebopnet,0,1,52,0.326923,0.299091,0.000000,0.634615,0.611812,6.500000,3.431398,0.041667,0.000000,0.000000
MeanOldWorld_III,bebopnet,1,0,62,0.564516,0.576839,0.600000,0.741935,0.789943,7.750000,2.953205,0.145455,0.105263,0.070175
MeanOldWorld_III,bebopnet,1,1,162,0.314815,0.289161,0.200000,0.592593,0.565301,20.250000,3.552307,0.035461,0.000000,0.000000
MelodyForC_III,cmt,0,0,35,0.485714,0.516139,0.500000,0.914286,0.919461,4.375000,2.824396,0.062500,0.000000,0.000000
MelodyForC_III,cmt,0,1,41,0.560976,0.468681,0.500000,0.975610,0.991157,5.125000,2.620650,0.083333,0.027027,0.000000
MelodyForC_III,cmt,0,2,43,0.604651,0.679163,0.333333,0.906977,0.919669,5.375000,2.742778,0.052632,0.000000,0.000000
MelodyForC_III,cmt,1,0,25,0.560000,0.486179,0.333333,0.880000,0.930708,3.125000,2.662825,0.050000,0.000000,0.000000
MelodyForC_III,cmt,1,1,28,0.464286,0.669446,0.000000,0.785714,0.810050,3.500000,2.881778,0.208333,0.083333,0.043478
MelodyForC_III,cmt,1,2,37,0.351351,0.405137,0.250000,0.756757,0.801938,4.625000,2.786440,0.000000,0.000000,0.000000
MelodyForC_III,mingus,0,0,41,0.390244,0.462658,0.000000,0.804878,0.763013,5.125000,3.169192,0.055556,0.000000,0.000000
MelodyForC_III,mingus,0,1,23,0.391304,0.349880,,0.739130,0.698904,2.875000,2.942496,0.050000,0.000000,0.000000
MelodyForC_III,mingus,1,0,24,0.541667,0.566673,1.000000,0.916667,0.911971,3.000000,2.756867,0.047619,0.000000,0.000000
MelodyForC_III,mingus,1,1,20,0.300000,0.352960,0.000000,0.600000,0.570512,2.500000,2.921928,0.000000,0.000000,0.000000
MelodyForC_III,bebopnet,0,0,52,0.423077,0.465040,0.333333,0.711538,0.771226,6.500000,3.058935,0.159091,0.127660,0.106383
MelodyForC_III,bebopnet,0,1,62,0.209677,0.163287,0.000000,0.532258,0.555767,7.750000,3.171084,0.000000,0.000000,0.000000
MelodyForC_III,bebopnet,1,0,69,0.434783,0.486260,0.333333,0.652174,0.694084,8.625000,3.388179,0.126984,0.092308,0.078125
MelodyForC_III,bebopnet,1,1,146,0.417808,0.473438,0.400000,0.650685,0.678811,18.250000,3.490746,0.038760,0.014286,0.007092
Midnight Blue_I,cmt,0,0,29,0.620690,0.519916,0.750000,0.827586,0.730608,3.625000,2.304262,0.047619,0.000000,0.000000
Midnight Blue_I,cmt,0,1,44,0.431818,0.363591,0.800000,0.704545,0.599454,5.500000,2.696957,0.076923,0.000000,0.000000
Midnight Blue_I,cmt,1,0,30,0.566667,0.635745,0.500000,0.733333,0.773036,3.750000,2.624549,0.000000,0.000000,0.000000
Midnight Blue_I,cmt,1,1,27,0.333333,0.339670,0.000000,0.555556,0.412706,3.375000,3.231946,0.083333,0.000000,0.000000
Midnight Blue_I,mingus,0,0,46,0.391304,0.349325,0.500000,0.608696,0.563145,5.750000,2.995219,0.131579,0.050000,0.000000
Midnight Blue_I,mingus,1,0,42,0.428571,0.412781,0.500000,0.690476,0.651443,5.250000,2.985327,0.081081,0.054054,0.000000
Midnight Blue_I,bebopnet,0,0,74,0.418919,0.427931,1.000000,0.675676,0.724363,9.250000,3.369438,0.000000,0.000000,0.000000
Midnight Blue_I,bebopnet,1,0,133,0.353383,0.406207,0.000000,0.593985,0.611165,16.625000,3.529579,0.051282,0.000000,0.000000
Montara_II,cmt,0,0,22,0.227273,0.297606,0.250000,0.954545,0.986372,2.750000,2.425119,0.000000,0.000000,0.000000
Montara_II,cmt,0,1,22,0.363636,0.175691,0.000000,1.000000,1.000000,2.750000,2.094018,0.000000,0.000000,0.000000
Montara_II,cmt,1,0,16,0.312500,0.327951,0.500000,0.937500,0.983853,2.000000,2.021782,0.076923,0.000000,0.000000
Montara_II,cmt,1,1,16,0.375000,0.487890,0.000000,1.000000,1.000000,2.000000,1.954434,0.076923,0.000000,0.000000
Montara_II,mingus,0,0,41,0.268293,0.259862,0.000000,0.560976,0.505353,5.125000,3.283514,0.000000,0.000000,0.000000
Montara_II,mingus,1,0,31,0.451613,0.395865,0.400000,0.677419,0.642943,3.875000,3.081967,0.035714,0.000000,0.000000
Montara_II,bebopnet,0,0,51,0.294118,0.291475,0.000000,0.568627,0.547639,6.375000,3.495257,0.000000,0.000000,0.000000
Montara_II,bebopnet,1,0,114,0.350877,0.289518,0.500000,0.666667,0.616351,14.250000,3.492126,0.021978,0.000000,0.000000
MrClean_IV_Part-1,cmt,0,0,50,0.640000,0.525963,0.600000,0.740000,0.675520,6.250000,2.650099,0.023256,0.000000,0.000000
MrClean_IV_Part-1,cmt,0,1,30,0.733333,0.657573,0.000000,0.900000,0.923876,3.750000,2.046439,0.166667,0.000000,0.000000
MrClean_IV_Part-1,cmt,1,0,33,0.606061,0.709392,0.666667,0.787879,0.828711,4.125000,2.643633,0.111111,0.000000,0.000000
MrClean_IV_Part-1,cmt,1,1,17,0.529412,0.460710,0.000000,0.705882,0.540007,2.125000,2.087463,0.071429,0.000000,0.000000
