theme,model,sample_idx,chunk_idx,n_notes,ctr,scale_match,note_density,pitch_entropy,pitch_range,ngram_3_overlap,ngram_4_overlap,ngram_5_overlap,contour_sim
Sunny_II,cmt,1,1,9,0.666667,0.777778,1.125000,2.058814,11.000000,0.333333,0.000000,0.000000,0.768934
Sunny_II,mingus,0,0,30,0.166667,0.366667,3.750000,3.289246,20.000000,0.038462,0.000000,0.000000,0.250425
Sunny_II,mingus,1,0,19,0.210526,0.421053,2.375000,2.839776,31.000000,0.062500,0.000000,0.000000,0.459850
Sunny_II,bebopnet,0,0,42,0.285714,0.500000,5.250000,3.440170,16.000000,0.000000,0.000000,0.000000,0.325450
Sunny_II,bebopnet,1,0,125,0.352000,0.616000,15.625000,3.524703,26.000000,0.026786,0.000000,0.000000,0.349481
TakeTheATrain_IV_Part-2,cmt,0,0,21,0.904762,0.952381,2.625000,1.818329,7.000000,0.000000,0.000000,0.000000,0.494832
TakeTheATrain_IV_Part-2,cmt,0,1,18,0.555556,0.944444,2.250000,2.258460,8.000000,0.000000,0.000000,0.000000,0.411983
TakeTheATrain_IV_Part-2,cmt,0,2,13,0.769231,0.769231,1.625000,2.287784,11.000000,0.000000,0.000000,0.000000,0.527522
TakeTheATrain_IV_Part-2,cmt,1,0,4,0.500000,0.750000,0.500000,1.500000,3.000000,0.000000,,,0.999569
TakeTheATrain_IV_Part-2,cmt,1,1,12,0.666667,1.000000,1.500000,1.784159,10.000000,0.111111,0.000000,0.000000,0.452126
TakeTheATrain_IV_Part-2,cmt,1,2,4,0.750000,1.000000,0.500000,1.500000,3.000000,0.000000,,,0.917663
TakeTheATrain_IV_Part-2,mingus,0,0,41,0.439024,0.585366,5.125000,3.183517,15.000000,0.000000,0.000000,0.000000,0.378482
TakeTheATrain_IV_Part-2,mingus,0,1,30,0.366667,0.733333,3.750000,3.257426,27.000000,0.000000,0.000000,0.000000,0.296981
TakeTheATrain_IV_Part-2,mingus,1,0,25,0.360000,0.840000,3.125000,2.949275,16.000000,0.000000,0.000000,0.000000,0.218949
TakeTheATrain_IV_Part-2,mingus,1,1,19,0.421053,0.684211,2.375000,2.925853,21.000000,0.000000,0.000000,0.000000,0.343181
TakeTheATrain_IV_Part-2,bebopnet,0,0,53,0.396226,0.660377,6.625000,3.287991,13.000000,0.041667,0.000000,0.000000,0.322271
TakeTheATrain_IV_Part-2,bebopnet,0,1,106,0.283019,0.556604,13.250000,3.483311,27.000000,0.000000,0.000000,0.000000,0.468932
TakeTheATrain_IV_Part-2,bebopnet,1,0,81,0.345679,0.592593,10.125000,3.395947,15.000000,0.040541,0.013158,0.000000,0.508099
TakeTheATrain_IV_Part-2,bebopnet,1,1,120,0.291667,0.591667,15.000000,3.451901,22.000000,0.000000,0.000000,0.000000,0.545645
TakeTheATrain_V,cmt,0,0,21,0.904762,0.952381,2.625000,1.818329,7.000000,0.000000,0.000000,0.000000,0.494832
TakeTheATrain_V,cmt,0,1,18,0.555556,0.944444,2.250000,2.258460,8.000000,0.000000,0.000000,0.000000,0.411983
TakeTheATrain_V,cmt,0,2,13,0.769231,0.769231,1.625000,2.287784,11.000000,0.000000,0.000000,0.000000,0.527522
TakeTheATrain_V,cmt,1,0,4,0.500000,0.750000,0.500000,1.500000,3.000000,0.000000,,,0.999569
TakeTheATrain_V,cmt,1,1,12,0.666667,1.000000,1.500000,1.784159,10.000000,0.111111,0.000000,0.000000,0.452126
TakeTheATrain_V,cmt,1,2,4,0.750000,1.000000,0.500000,1.500000,3.000000,0.000000,,,0.917663
TakeTheATrain_V,mingus,0,0,41,0.439024,0.585366,5.125000,3.183517,15.000000,0.000000,0.000000,0.000000,0.378482
TakeTheATrain_V,mingus,0,1,30,0.366667,0.733333,3.750000,3.257426,27.000000,0.000000,0.000000,0.000000,0.296981
TakeTheATrain_V,mingus,1,0,25,0.360000,0.840000,3.125000,2.949275,16.000000,0.000000,0.000000,0.000000,0.218949
TakeTheATrain_V,mingus,1,1,19,0.421053,0.684211,2.375000,2.925853,21.000000,0.000000,0.000000,0.000000,0.343181
TakeTheATrain_V,bebopnet,0,0,54,0.481481,0.666667,6.750000,3.272889,17.000000,0.020000,0.000000,0.000000,0.394899
TakeTheATrain_V,bebopnet,0,1,82,0.292683,0.560976,10.250000,3.437065,18.000000,0.000000,0.000000,0.000000,0.489337
TakeTheATrain_V,bebopnet,1,0,81,0.345679,0.592593,10.125000,3.395947,15.000000,0.040541,0.013158,0.000000,0.508099
TakeTheATrain_V,bebopnet,1,1,120,0.291667,0.591667,15.000000,3.451901,22.000000,0.000000,0.000000,0.000000,0.545645
TheInCrowd_III,cmt,0,0,27,0.814815,0.851852,3.375000,1.908198,11.000000,0.000000,0.000000,0.000000,0.515979
TheInCrowd_III,cmt,0,1,37,0.432432,0.837838,4.625000,2.668480,7.000000,0.000000,0.000000,0.000000,0.241561
TheInCrowd_III,cmt,0,2,38,0.684211,0.789474,4.750000,2.814766,10.000000,0.000000,0.000000,0.000000,0.377052
TheInCrowd_III,cmt,1,0,8,0.750000,0.750000,1.000000,2.155639,7.000000,0.000000,0.000000,0.000000,0.705170
TheInCrowd_III,cmt,1,1,10,0.500000,0.800000,1.250000,2.246439,5.000000,0.000000,0.000000,0.000000,0.806947
TheInCrowd_III,cmt,1,2,37,0.702703,0.837838,4.625000,2.552349,11.000000,0.088235,0.000000,0.000000,0.200204
TheInCrowd_III,mingus,0,0,28,0.178571,0.678571,3.500000,3.093992,27.000000,0.000000,0.000000,0.000000,0.409822
TheInCrowd_III,mingus,0,1,21,0.428571,0.761905,2.625000,2.987090,41.000000,0.000000,0.000000,0.000000,0.425033
TheInCrowd_III,mingus,1,0,22,0.272727,0.681818,2.750000,2.924230,29.000000,0.000000,0.000000,0.000000,0.256188
TheInCrowd_III,mingus,1,1,27,0.481481,0.777778,3.375000,3.278061,19.000000,0.000000,0.000000,0.000000,0.245855
TheInCrowd_III,bebopnet,0,0,44,0.431818,0.909091,5.500000,2.587965,17.000000,0.000000,0.000000,0.000000,0.548611
TheInCrowd_III,bebopnet,0,1,29,0.241379,0.551724,3.625000,3.456974,24.000000,0.038462,0.000000,0.000000,0.114863
TheInCrowd_III,bebopnet,0,2,99,0.282828,0.474747,12.375000,3.404635,14.000000,0.023256,0.000000,0.000000,0.372401
TheInCrowd_III,bebopnet,1,0,44,0.431818,0.909091,5.500000,2.587965,17.000000,0.000000,0.000000,0.000000,0.548611
TheInCrowd_III,bebopnet,1,1,58,0.258621,0.534483,7.250000,3.529506,26.000000,0.000000,0.000000,0.000000,0.314137
TheInCrowd_III,bebopnet,1,2,175,0.320000,0.611429,21.875000,3.485848,18.000000,0.014388,0.006135,0.000000,0.482450
TheOddCouple_IV_Part-1,cmt,0,0,37,0.243243,0.810811,4.625000,2.544935,13.000000,0.066667,0.031250,0.031250,0.223610
TheOddCouple_IV_Part-1,cmt,0,1,40,0.400000,0.850000,5.000000,2.896039,17.000000,0.027027,0.000000,0.000000,0.294936
TheOddCouple_IV_Part-1,cmt,0,2,38,0.657895,0.684211,4.750000,2.285107,12.000000,0.031250,0.000000,0.000000,0.213454
TheOddCouple_IV_Part-1,cmt,1,0,21,0.380952,0.904762,2.625000,2.295217,8.000000,0.125000,0.000000,0.000000,0.481730
TheOddCouple_IV_Part-1,cmt,1,1,16,0.687500,0.937500,2.000000,1.805037,7.000000,0.076923,0.000000,0.000000,0.561580
TheOddCouple_IV_Part-1,cmt,1,2,29,0.689655,0.793103,3.625000,2.442335,11.000000,0.086957,0.000000,0.000000,0.316129
TheOddCouple_IV_Part-1,mingus,0,0,35,0.514286,0.771429,4.375000,3.225592,24.000000,0.000000,0.000000,0.000000,0.192564
TheOddCouple_IV_Part-1,mingus,0,1,23,0.391304,0.826087,2.875000,3.046424,16.000000,0.000000,0.000000,0.000000,0.389557
TheOddCouple_IV_Part-1,mingus,1,0,24,0.375000,0.916667,3.000000,2.704987,26.000000,0.047619,0.000000,0.000000,0.406375
TheOddCouple_IV_Part-1,mingus,1,1,24,0.291667,0.625000,3.000000,3.267894,21.000000,0.000000,0.000000,0.000000,0.200981
TheOddCouple_IV_Part-1,bebopnet,0,0,100,0.370000,0.700000,12.500000,3.445999,21.000000,0.044444,0.000000,0.000000,0.313592
TheOddCouple_IV_Part-1,bebopnet,0,1,128,0.265625,0.546875,16.000000,3.467721,15.000000,0.050847,0.016260,0.000000,0.461204
TheOddCouple_IV_Part-1,bebopnet,1,0,58,0.258621,0.758621,7.250000,3.187593,21.000000,0.061224,0.000000,0.000000,0.245916
TheOddCouple_IV_Part-1,bebopnet,1,1,147,0.306122,0.612245,18.375000,3.524433,19.000000,0.048000,0.000000,0.000000,0.471708
ThereWillNeverBeAnotherYou_IV_Part-2,cmt,0,0,19,0.052632,0.526316,2.375000,2.076289,8.000000,0.066667,0.000000,0.000000,0.280982
ThereWillNeverBeAnotherYou_IV_Part-2,cmt,0,1,26,0.807692,0.961538,3.250000,1.586807,5.000000,0.000000,0.000000,0.000000,0.025020
ThereWillNeverBeAnotherYou_IV_Part-2,cmt,0,2,19,0.052632,0.526316,2.375000,2.076289,8.000000,0.066667,0.000000,0.000000,0.280982
ThereWillNeverBeAnotherYou_IV_Part-2,cmt,0,3,24,0.458333,0.750000,3.000000,2.527293,10.000000,0.000000,0.000000,0.000000,-0.217968
ThereWillNeverBeAnotherYou_IV_Part-2,cmt,1,0,15,0.800000,1.000000,1.875000,2.173557,12.000000,0.000000,0.000000,0.000000,0.508802
ThereWillNeverBeAnotherYou_IV_Part-2,cmt,1,1,29,0.448276,0.827586,3.625000,2.433208,13.000000,0.083333,0.041667,0.000000,0.300539
ThereWillNeverBeAnotherYou_IV_Part-2,cmt,1,2,15,0.800000,1.000000,1.875000,2.173557,12.000000,0.000000,0.000000,0.000000,0.508802
ThereWillNeverBeAnotherYou_IV_Part-2,cmt,1,3,19,0.842105,0.947368,2.375000,1.372707,4.000000,0.100000,0.000000,0.000000,0.512316
ThereWillNeverBeAnotherYou_IV_Part-2,mingus,0,0,37,0.351351,0.702703,4.625000,3.211794,19.000000,0.000000,0.000000,0.000000,0.400495
ThereWillNeverBeAnotherYou_IV_Part-2,mingus,0,1,35,0.457143,0.742857,4.375000,3.337024,35.000000,0.000000,0.000000,0.000000,0.280848
ThereWillNeverBeAnotherYou_IV_Part-2,mingus,1,0,31,0.387097,0.741935,3.875000,3.172929,33.000000,0.000000,0.000000,0.000000,0.206429
ThereWillNeverBeAnotherYou_IV_Part-2,mingus,1,1,28,0.500000,0.642857,3.500000,3.338804,14.000000,0.000000,0.000000,0.000000,0.162526
ThereWillNeverBeAnotherYou_IV_Part-2,bebopnet,0,0,45,0.355556,0.688889,5.625000,3.351927,20.000000,0.024390,0.000000,0.000000,0.357503
ThereWillNeverBeAnotherYou_IV_Part-2,bebopnet,0,1,122,0.368852,0.581967,15.250000,3.405156,23.000000,0.018519,0.000000,0.000000,0.500126
ThereWillNeverBeAnotherYou_IV_Part-2,bebopnet,1,0,114,0.412281,0.587719,14.250000,3.279495,12.000000,0.031915,0.000000,0.000000,0.628540
ThereWillNeverBeAnotherYou_IV_Part-2,bebopnet,1,1,154,0.396104,0.538961,19.250000,3.375083,19.000000,0.029197,0.000000,0.000000,0.461114
ThereWillNeverBeAnotherYou_V,cmt,0,0,19,0.052632,0.526316,2.375000,2.076289,8.000000,0.066667,0.000000,0.000000,0.280982
ThereWillNeverBeAnotherYou_V,cmt,0,1,26,0.807692,0.961538,3.250000,1.586807,5.000000,0.000000,0.000000,0.000000,0.025020
ThereWillNeverBeAnotherYou_V,cmt,0,2,19,0.052632,0.526316,2.375000,2.076289,8.000000,0.066667,0.000000,0.000000,0.280982
ThereWillNeverBeAnotherYou_V,cmt,0,3,24,0.458333,0.750000,3.000000,2.527293,10.000000,0.000000,0.000000,0.000000,-0.217968
ThereWillNeverBeAnotherYou_V,cmt,1,0,15,0.800000,1.000000,1.875000,2.173557,12.000000,0.000000,0.000000,0.000000,0.508802
ThereWillNeverBeAnotherYou_V,cmt,1,1,29,0.448276,0.827586,3.625000,2.433208,13.000000,0.083333,0.041667,0.000000,0.300539
ThereWillNeverBeAnotherYou_V,cmt,1,2,15,0.800000,1.000000,1.875000,2.173557,12.000000,0.000000,0.000000,0.000000,0.508802
ThereWillNeverBeAnotherYou_V,cmt,1,3,19,0.842105,0.947368,2.375000,1.372707,4.000000,0.100000,0.000000,0.000000,0.512316
ThereWillNeverBeAnotherYou_V,mingus,0,0,37,0.351351,0.702703,4.625000,3.211794,19.000000,0.000000,0.000000,0.000000,0.400495
ThereWillNeverBeAnotherYou_V,mingus,0,1,35,0.457143,0.742857,4.375000,3.337024,35.000000,0.000000,0.000000,0.000000,0.280848
ThereWillNeverBeAnotherYou_V,mingus,1,0,31,0.387097,0.741935,3.875000,3.172929,33.000000,0.000000,0.000000,0.000000,0.206429
ThereWillNeverBeAnotherYou_V,mingus,1,1,28,0.500000,0.642857,3.500000,3.338804,14.000000,0.000000,0.000000,0.000000,0.162526
ThereWillNeverBeAnotherYou_V,bebopnet,0,0,122,0.311475,0.590164,15.250000,3.486553,22.000000,0.030928,0.000000,0.000000,0.581370
ThereWillNeverBeAnotherYou_V,bebopnet,0,1,124,0.451613,0.677419,15.500000,3.455532,16.000000,0.027778,0.000000,0.000000,0.505872
ThereWillNeverBeAnotherYou_V,bebopnet,1,0,114,0.412281,0.587719,14.250000,3.279495,12.000000,0.031915,0.000000,0.000000,0.628540
ThereWillNeverBeAnotherYou_V,bebopnet,1,1,154,0.396104,0.538961,19.250000,3.375083,19.000000,0.029197,0.000000,0.000000,0.461114
TomThumb_III,cmt,0,0,32,0.718750,0.968750,4.000000,2.501614,19.000000,0.000000,0.000000,0.000000,0.297678
TomThumb_III,cmt,0,1,32,0.250000,0.625000,4.000000,2.625624,14.000000,0.000000,0.000000,0.000000,0.096882
TomThumb_III,cmt,0,2,38,0.473684,0.763158,4.750000,3.069746,15.000000,0.029412,0.000000,0.000000,0.095119
TomThumb_III,cmt,1,0,28,0.785714,0.964286,3.500000,2.180086,13.000000,0.000000,0.000000,0.000000,0.398750
TomThumb_III,cmt,1,1,23,0.434783,0.739130,2.875000,2.615984,15.000000,0.000000,0.000000,0.000000,0.362968
TomThumb_III,cmt,1,2,34,0.294118,0.647059,4.250000,2.907665,10.000000,0.066667,0.000000,0.000000,0.046103
TomThumb_III,mingus,0,0,24,0.458333,0.833333,3.000000,3.005123,19.000000,0.000000,0.000000,0.000000,0.426648
TomThumb_III,mingus,0,1,25,0.200000,0.600000,3.125000,3.157406,41.000000,0.045455,0.000000,0.000000,0.154770
TomThumb_III,mingus,1,0,21,0.476190,0.809524,2.625000,3.154222,33.000000,0.000000,0.000000,0.000000,0.372880
TomThumb_III,mingus,1,1,23,0.304348,0.521739,2.875000,3.257500,21.000000,0.000000,0.000000,0.000000,0.566700
TomThumb_III,bebopnet,0,0,53,0.264151,0.811321,6.625000,2.910633,12.000000,0.000000,0.000000,0.000000,0.425364
TomThumb_III,bebopnet,0,1,164,0.292683,0.621951,20.500000,3.554866,26.000000,0.013986,0.000000,0.000000,0.483211
TomThumb_III,bebopnet,1,0,53,0.301887,0.811321,6.625000,2.977291,16.000000,0.000000,0.000000,0.000000,0.425364
TomThumb_III,bebopnet,1,1,87,0.356322,0.689655,10.875000,3.366416,17.000000,0.013333,0.000000,0.000000,0.609649
Tricotism_III,cmt,0,0,39,0.282051,0.666667,4.875000,3.246279,17.000000,0.000000,0.000000,0.000000,0.176240
Tricotism_III,cmt,0,1,52,0.557692,0.769231,6.500000,2.996165,21.000000,0.000000,0.000000,0.000000,-0.072253
Tricotism_III,cmt,0,2,49,0.520833,0.729167,6.125000,2.873191,14.000000,0.047619,0.000000,0.000000,0.313982
Tricotism_III,cmt,0,3,47,0.446809,0.638298,5.875000,2.760077,12.000000,0.024390,0.000000,0.000000,0.346488
Tricotism_III,cmt,0,4,55,0.509091,0.654545,6.875000,2.855612,16.000000,0.020833,0.000000,0.000000,0.117262
Tricotism_III,cmt,1,0,28,0.214286,0.428571,3.500000,2.677043,12.000000,0.000000,0.000000,0.000000,0.332444
Tricotism_III,cmt,1,1,45,0.600000,0.755556,5.625000,2.607001,24.000000,0.057143,0.000000,0.000000,0.153447
Tricotism_III,cmt,1,2,56,0.296296,0.611111,7.000000,3.004846,22.000000,0.076923,0.000000,0.000000,0.149452
Tricotism_III,cmt,1,3,44,0.295455,0.704545,5.500000,2.643156,10.000000,0.025000,0.000000,0.000000,0.184435
Tricotism_III,cmt,1,4,56,0.464286,0.625000,7.000000,2.640006,19.000000,0.021739,0.000000,0.000000,0.120537
Tricotism_III,mingus,0,0,39,0.307692,0.666667,4.875000,3.184578,25.000000,0.000000,0.000000,0.000000,0.138307
Tricotism_III,mingus,0,1,26,0.269231,0.538462,3.250000,2.547587,6.000000,0.100000,0.047619,0.000000,0.359403
Tricotism_III,mingus,0,2,26,0.346154,0.692308,3.250000,3.199688,15.000000,0.000000,0.000000,0.000000,0.404822
Tricotism_III,mingus,1,0,35,0.200000,0.485714,4.375000,3.199975,21.000000,0.062500,0.000000,0.000000,0.229582
Tricotism_III,mingus,1,1,29,0.379310,0.586207,3.625000,3.302139,13.000000,0.038462,0.000000,0.000000,0.443803
Tricotism_III,mingus,1,2,29,0.275862,0.517241,3.625000,3.305583,19.000000,0.000000,0.000000,0.000000,0.308177
Tricotism_III,bebopnet,0,0,87,0.275862,0.540230,10.875000,3.501515,23.000000,0.037500,0.012048,0.000000,0.283042
Tricotism_III,bebopnet,0,1,151,0.264901,0.576159,18.875000,3.479107,16.000000,0.053030,0.020408,0.006849,0.469492
Tricotism_III,bebopnet,0,2,145,0.289655,0.537931,18.125000,3.462370,14.000000,0.050360,0.000000,0.000000,0.288055
Tricotism_III,bebopnet,1,0,88,0.318182,0.647727,11.000000,3.210985,10.000000,0.049383,0.000000,0.000000,0.392769
Tricotism_III,bebopnet,1,1,79,0.367089,0.582278,9.875000,3.503388,19.000000,0.028571,0.000000,0.000000,0.266115
Tricotism_III,bebopnet,1,2,74,0.310811,0.608108,9.250000,3.512196,19.000000,0.062500,0.000000,0.000000,0.203339
Tricrotism_II,cmt,0,0,51,0.372549,0.725490,6.375000,2.444281,7.000000,0.000000,0.000000,0.000000,0.042493
Tricrotism_II,cmt,0,1,51,0.215686,0.647059,6.375000,2.525148,16.000000,0.065217,0.000000,0.000000,-0.212986
Tricrotism_II,cmt,0,2,46,0.369565,0.413043,5.750000,3.138636,12.000000,0.073171,0.000000,0.000000,0.200920
Tricrotism_II,cmt,1,0,54,0.500000,0.814815,6.750000,1.962406,5.000000,0.050000,0.000000,0.000000,0.085517
Tricrotism_II,cmt,1,1,46,0.326087,0.673913,5.750000,2.434146,13.000000,0.000000,0.000000,0.000000,0.224980
Tricrotism_II,cmt,1,2,46,0.456522,0.500000,5.750000,2.768994,9.000000,0.050000,0.000000,0.000000,0.142014
Tricrotism_II,mingus,0,0,35,0.428571,0.600000,4.375000,3.349835,16.000000,0.032258,0.000000,0.000000,0.343090
Tricrotism_II,mingus,0,1,27,0.296296,0.629630,3.375000,3.253801,25.000000,0.000000,0.000000,0.000000,0.504105
Tricrotism_II,mingus,1,0,33,0.393939,0.727273,4.125000,3.035889,33.000000,0.000000,0.000000,0.000000,0.452693
Tricrotism_II,mingus,1,1,35,0.200000,0.514286,4.375000,3.315456,19.000000,0.031250,0.000000,0.000000,0.315604
Tricrotism_II,bebopnet,0,0,82,0.390244,0.609756,10.250000,3.388744,17.000000,0.194444,0.144737,0.129870,0.263420
Tricrotism_II,bebopnet,0,1,102,0.303922,0.588235,12.750000,3.438694,29.000000,0.056180,0.000000,0.000000,0.328127
Tricrotism_II,bebopnet,1,0,82,0.390244,0.609756,10.250000,3.388744,17.000000,0.194444,0.144737,0.129870,0.263420
Tricrotism_II,bebopnet,1,1,114,0.175439,0.552632,14.250000,3.497834,25.000000,0.057692,0.000000,0.000000,0.290097
WayBackHome_III,cmt,0,0,37,0.486486,0.945946,4.625000,2.220611,17.000000,0.058824,0.000000,0.000000,0.215245
WayBackHome_III,cmt,0,1,38,0.605263,1.000000,4.750000,2.225960,13.000000,0.058824,0.000000,0.000000,0.132814
WayBackHome_III,cmt,0,2,38,0.368421,0.973684,4.750000,2.474241,12.000000,0.000000,0.000000,0.000000,0.351308
WayBackHome_III,cmt,1,0,41,0.365854,0.804878,5.125000,2.884770,10.000000,0.000000,0.000000,0.000000,0.222487
WayBackHome_III,cmt,1,1,24,0.625000,0.791667,3.000000,2.636175,18.000000,0.095238,0.050000,0.000000,0.333025
WayBackHome_III,cmt,1,2,21,0.809524,1.000000,2.625000,2.135933,12.000000,0.055556,0.000000,0.000000,0.324938
WayBackHome_III,mingus,0,0,39,0.384615,0.769231,4.875000,2.982491,37.000000,0.055556,0.000000,0.000000,0.255684
WayBackHome_III,mingus,0,1,25,0.240000,0.640000,3.125000,3.353270,26.000000,0.000000,0.000000,0.000000,0.481157
WayBackHome_III,mingus,1,0,30,0.366667,0.800000,3.750000,3.127421,29.000000,0.000000,0.000000,0.000000,0.261864
WayBackHome_III,mingus,1,1,21,0.190476,0.571429,2.625000,3.136864,39.000000,0.000000,0.000000,0.000000,0.469658
WayBackHome_III,bebopnet,0,0,107,0.289720,0.682243,13.375000,3.477581,19.000000,0.090909,0.048544,0.009804,0.323504
WayBackHome_III,bebopnet,0,1,125,0.208000,0.496000,15.625000,3.496531,14.000000,0.000000,0.000000,0.000000,0.339951
WayBackHome_III,bebopnet,1,0,116,0.293103,0.620690,14.500000,3.433769,19.000000,0.068627,0.027523,0.009009,0.243301
WayBackHome_III,bebopnet,1,1,132,0.196970,0.537879,16.500000,3.396319,13.000000,0.033333,0.000000,0.000000,0.400733
Why Was I Born_I,cmt,0,0,41,0.268293,0.951220,5.125000,2.137720,10.000000,0.142857,0.121212,0.028571,0.403063
Why Was I Born_I,cmt,0,1,36,0.583333,0.888889,4.500000,2.706510,19.000000,0.032258,0.000000,0.000000,0.488137
Why Was I Born_I,cmt,0,2,42,0.452381,0.976190,5.250000,2.348540,8.000000,0.088235,0.027778,0.000000,0.302327
Why Was I Born_I,cmt,0,3,16,0.437500,0.812500,2.000000,2.139098,12.000000,0.000000,0.000000,0.000000,0.224311
Why Was I Born_I,cmt,1,0,53,0.339623,0.924528,6.625000,2.175510,10.000000,0.063830,0.000000,0.000000,0.313803
Why Was I Born_I,cmt,1,1,22,0.454545,0.954545,2.750000,2.497556,9.000000,0.105263,0.055556,0.000000,0.237535
Why Was I Born_I,cmt,1,2,54,0.351852,0.907407,6.750000,2.283141,10.000000,0.020833,0.000000,0.000000,0.469770
Why Was I Born_I,cmt,1,3,3,0.666667,0.666667,0.375000,1.584963,5.000000,,,,1.000000
Why Was I Born_I,mingus,0,0,35,0.314286,0.657143,4.375000,3.202828,30.000000,0.000000,0.000000,0.000000,0.245029
Why Was I Born_I,mingus,0,1,19,0.526316,0.789474,2.375000,3.010571,22.000000,0.000000,0.000000,0.000000,0.129761
Why Was I Born_I,mingus,1,0,24,0.458333,0.833333,3.000000,2.772055,25.000000,0.000000,0.000000,0.000000,0.420239
Why Was I Born_I,mingus,1,1,19,0.368421,0.789474,2.375000,2.925853,11.000000,0.000000,0.000000,0.000000,0.444934
Why Was I Born_I,bebopnet,0,0,29,0.413793,0.689655,3.625000,2.934725,7.000000,0.000000,0.000000,0.000000,0.396238
Why Was I Born_I,bebopnet,0,1,91,0.340659,0.714286,11.375000,3.396493,19.000000,0.025641,0.000000,0.000000,0.405816
Why Was I Born_I,bebopnet,1,0,66,0.409091,0.636364,8.250000,3.417120,15.000000,0.000000,0.000000,0.000000,0.617677
Why Was I Born_I,bebopnet,1,1,173,0.381503,0.630058,21.625000,3.438085,17.000000,0.031008,0.006211,0.000000,0.480454
WoodyNYou_IV_Part-2,cmt,0,0,42,0.476190,0.666667,5.250000,2.796848,9.000000,0.025641,0.000000,0.000000,0.468533
WoodyNYou_IV_Part-2,cmt,0,1,37,0.783784,0.918919,4.625000,2.452697,10.000000,0.000000,0.000000,0.000000,0.177550
WoodyNYou_IV_Part-2,cmt,0,2,42,0.595238,0.738095,5.250000,2.766206,9.000000,0.025641,0.000000,0.000000,0.388536
WoodyNYou_IV_Part-2,cmt,1,0,14,0.357143,0.642857,1.750000,2.645593,14.000000,0.000000,0.000000,0.000000,0.479858
WoodyNYou_IV_Part-2,cmt,1,1,37,0.648649,0.918919,4.625000,2.322027,8.000000,0.000000,0.000000,0.000000,0.090278
WoodyNYou_IV_Part-2,cmt,1,2,25,0.480000,0.760000,3.125000,2.804889,10.000000,0.000000,0.000000,0.000000,-0.320929
WoodyNYou_IV_Part-2,mingus,0,0,33,0.424242,0.666667,4.125000,3.085934,12.000000,0.000000,0.000000,0.000000,0.333632
WoodyNYou_IV_Part-2,mingus,0,1,29,0.275862,0.551724,3.625000,3.365422,28.000000,0.000000,0.000000,0.000000,0.521963
WoodyNYou_IV_Part-2,mingus,1,0,25,0.360000,0.640000,3.125000,3.204889,18.000000,0.000000,0.000000,0.000000,0.287359
WoodyNYou_IV_Part-2,mingus,1,1,21,0.238095,0.571429,2.625000,3.177566,23.000000,0.000000,0.000000,0.000000,0.539596
WoodyNYou_IV_Part-2,bebopnet,0,0,64,0.375000,0.656250,8.000000,3.426808,14.000000,0.192982,0.135593,0.101695,0.329626
WoodyNYou_IV_Part-2,bebopnet,0,1,106,0.349057,0.660377,13.250000,3.480351,23.000000,0.000000,0.000000,0.000000,0.398480
WoodyNYou_IV_Part-2,bebopnet,1,0,46,0.326087,0.673913,5.750000,3.256591,13.000000,0.275000,0.190476,0.146341,0.299298
WoodyNYou_IV_Part-2,bebopnet,1,1,148,0.331081,0.635135,18.500000,3.509568,26.000000,0.015873,0.000000,0.000000,0.440185
WoodyNYou_V,cmt,0,0,42,0.476190,0.666667,5.250000,2.796848,9.000000,0.025641,0.000000,0.000000,0.468533
WoodyNYou_V,cmt,0,1,37,0.783784,0.918919,4.625000,2.452697,10.000000,0.000000,0.000000,0.000000,0.177550
WoodyNYou_V,cmt,0,2,42,0.595238,0.738095,5.250000,2.766206,9.000000,0.025641,0.000000,0.000000,0.388536
WoodyNYou_V,cmt,1,0,14,0.357143,0.642857,1.750000,2.645593,14.000000,0.000000,0.000000,0.000000,0.479858
WoodyNYou_V,cmt,1,1,37,0.648649,0.918919,4.625000,2.322027,8.000000,0.000000,0.000000,0.000000,0.090278
WoodyNYou_V,cmt,1,2,25,0.480000,0.760000,3.125000,2.804889,10.000000,0.000000,0.000000,0.000000,-0.320929
WoodyNYou_V,mingus,0,0,33,0.424242,0.666667,4.125000,3.085934,12.000000,0.000000,0.000000,0.000000,0.333632
WoodyNYou_V,mingus,0,1,29,0.275862,0.551724,3.625000,3.365422,28.000000,0.000000,0.000000,0.000000,0.521963
WoodyNYou_V,mingus,1,0,25,0.360000,0.640000,3.125000,3.204889,18.000000,0.000000,0.000000,0.000000,0.287359
WoodyNYou_V,mingus,1,1,21,0.238095,0.571429,2.625000,3.177566,23.000000,0.000000,0.000000,0.000000,0.539596
WoodyNYou_V,bebopnet,0,0,64,0.375000,0.656250,8.000000,3.426808,14.000000,0.192982,0.135593,0.101695,0.329626
WoodyNYou_V,bebopnet,0,1,122,0.344262,0.614754,15.250000,3.392990,16.000000,0.019417,0.008772,0.000000,0.401740
WoodyNYou_V,bebopnet,1,0,46,0.326087,0.673913,5.750000,3.256591,13.000000,0.275000,0.190476,0.146341,0.299298
WoodyNYou_V,bebopnet,1,1,148,0.331081,0.635135,18.500000,3.509568,26.000000,0.015873,0.000000,0.000000,0.440185
Work Song C_I,cmt,0,0,44,0.340909,0.568182,5.500000,2.994762,11.000000,0.025000,0.000000,0.000000,0.251881
